# 青简基础词库，由 qingjian-dict-convert lexicon 生成。词	音节	词频
# 来源：通用规范汉字表（8105 字）；现代汉语常用词表（liuxilu 校对版）；THUOCL 领域词（MIT，清华大学自然语言处理实验室）；
# 读音：Unihan（Unicode License）+ LLM 标注多音字词；词频：青简自己的语料统计（中文维基 CC BY-SA 4.0、LCCC MIT）。
上下其手	shang xia qi shou	58
上下文	shang xia wen	378
上下水	shang xia shui	7
上下级	shang xia ji	30
上不去	shang bu qu	1181
上世	shang shi	14
上中农	shang zhong nong	1
上乘	shang cheng	91
上书	shang shu	1060
上交	shang jiao	921
上交所	shang jiao suo	57
上代	shang dai	13
上任	shang ren	1810
上传	shang chuan	2685
上传照片	shang chuan zhao pian	62
上供	shang gong	58
上元节	shang yuan jie	23
上光	shang guang	24
上冲	shang chong	64
上冻	shang dong	48
上刑	shang xing	11
上劲	shang jin	60
上千	shang qian	748
上升	shang sheng	4981
上午	shang wu	18244
上半夜	shang ban ye	37
上半天	shang ban tian	121
上半年	shang ban nian	997
上半时	shang ban shi	7
上半月	shang ban yue	22
上去	shang qu	25469
上口	shang kou	117
上古	shang gu	477
上台	shang tai	1917
上司	shang si	1118
上吊	shang diao	233
上吐下泻	shang tu xia xie	2
上告	shang gao	60
上周	shang zhou	2645
上呼吸道	shang hu xi dao	79
上品	shang pin	105
上唇	shang chun	40
上回	shang hui	877
上场	shang chang	2366
上坂	shang ban	70
上坟	shang fen	320
上坡	shang po	299
上坡路	shang po lu	102
上城	shang cheng	151
上堡	shang bao	147
上塘	shang tang	85
上士	shang shi	297
上天	shang tian	6962
上天入地	shang tian ru di	83
上头	shang tou	598
上奏	shang zou	887
上套	shang tao	101
上好	shang hao	57
上学	shang xue	13018
上家	shang jia	14
上宾	shang bin	38
上寿	shang shou	12
上将	shang jiang	3046
上尉	shang wei	1065
上层	shang ceng	1271
上层建筑	shang ceng jian zhu	199
上山	shang shan	1586
上岁数	shang sui shu	194
上岗	shang gang	417
上岸	shang an	1461
上峰	shang feng	32
上工	shang gong	45
上市	shang shi	4074
上市公司	shang shi gong si	1176
上帝	shang di	5438
上年	shang nian	96
上年纪	shang nian ji	231
上庄	shang zhuang	77
上座	shang zuo	338
上座儿	shang zuo er	18
上座率	shang zuo lv	191
上建	shang jian	172
上弦	shang xian	81
上当	shang dang	1200
上心	shang xin	608
上思	shang si	107
上情	shang qing	24
上感	shang gan	3
上房	shang fang	171
上手	shang shou	887
上扬	shang yang	334
上报	shang bao	678
上推	shang tui	65
上操	shang cao	3
上文	shang wen	206
上新	shang xin	1988
上方	shang fang	3340
上旬	shang xun	853
上星	shang xing	297
上映	shang ying	13712
上智	shang zhi	134
上曾	shang zeng	464
上机	shang ji	245
上杉	shang shan	697
上杉谦信	shang shan qian xin	67
上村	shang cun	322
上来	shang lai	10143
上杭	shang hang	186
上架	shang jia	2069
上标	shang biao	84
上校	shang xiao	2486
上档次	shang dang ci	803
上桥	shang qiao	64
上梁	shang liang	150
上榜	shang bang	1176
上次	shang ci	23717
上款	shang kuan	20
上水	shang shui	898
上汽	shang qi	86
上油	shang you	68
上法	shang fa	6037
上流	shang liu	503
上浮	shang fu	87
上海	shang hai	59969
上海动物园	shang hai dong wu yuan	53
上海南站	shang hai nan zhan	100
上海图书馆	shang hai tu shu guan	74
上海大学	shang hai da xue	204
上海市	shang hai shi	7515
上海电视台	shang hai dian shi tai	73
上海证券交易所	shang hai zheng quan jiao yi suo	246
上海财经大学	shang hai cai jing da xue	92
上海路	shang hai lu	70
上涨	shang zhang	676
上游	shang you	2019
上溯	shang su	83
上演	shang yan	1497
上火	shang huo	4947
上班	shang ban	77235
上班族	shang ban zu	895
上疏	shang shu	791
上瘾	shang yin	3385
上皮	shang pi	148
上皮细胞	shang pi xi bao	120
上相	shang xiang	305
上眼药	shang yan yao	3
上研	shang yan	256
上税	shang shui	2
上空	shang kong	1014
上窜下跳	shang cuan xia tiao	35
上端	shang duan	155
上等	shang deng	67
上策	shang ce	60
上算	shang suan	34
上篮	shang lan	173
上粪	shang fen	8
上紧	shang jin	64
上级	shang ji	1476
上纲	shang gang	19
上纲上线	shang gang shang xian	222
上线	shang xian	6090
上缴	shang jiao	244
上网	shang wang	5807
上联	shang lian	89
上肢	shang zhi	206
上肥	shang fei	7
上脸	shang lian	447
上膘	shang biao	7
上膛	shang tang	157
上臂	shang bi	133
上色	shang se	779
上色	shang shai	97
上苍	shang cang	128
上药	shang yao	137
上菜	shang cai	374
上蔡	shang cai	106
上虞	shang yu	287
上虞县	shang yu xian	130
上蜡	shang la	12
上行	shang xing	1985
上行下效	shang xing xia xiao	26
上街	shang jie	1119
上衣	shang yi	1900
上表	shang biao	548
上装	shang zhuang	207
上角	shang jiao	1843
上议院	shang yi yuan	680
上访	shang fang	134
上诉	shang su	3499
上诉得直	shang su de zhi	73
上课	shang ke	26197
上调	shang diao	28
上调	shang tiao	227
上账	shang zhang	1
上货	shang huo	69
上贼船	shang zei chuan	26
上路	shang lu	1709
上蹿下跳	shang cuan xia tiao	95
上身	shang shen	1129
上车	shang che	7139
上轨道	shang gui dao	38
上载	shang zai	547
上辈	shang bei	67
上辈子	shang bei zi	1076
上边	shang bian	631
上达	shang da	57
上进	shang jin	827
上进心	shang jin xin	444
上述	shang shu	4861
上郡	shang jun	255
上部	shang bu	786
上都	shang du	2749
上钩	shang gou	261
上铺	shang pu	843
上锁	shang suo	270
上镜	shang jing	1505
上门	shang men	2322
上阵	shang zhen	2113
上限	shang xian	1534
上集	shang ji	158
上面	shang mian	13028
上颌	shang he	143
上颌骨	shang he gu	192
上颚	shang e	97
上风	shang feng	192
上饶	shang rao	423
上饶市	shang rao shi	206
上首	shang shou	211
上香	shang xiang	267
上马	shang ma	266
上高	shang gao	511
上黄	shang huang	88
下	xia	282240
下一代	xia yi dai	1179
下一步	xia yi bu	1176
下三滥	xia san lan	4
下三烂	xia san lan	1
下不为例	xia bu wei li	147
下不了台	xia bu liao tai	14
下不来	xia bu lai	350
下世	xia shi	27
下丘脑	xia qiu nao	51
下中农	xia zhong nong	2
下乘	xia cheng	11
下九流	xia jiu liu	12
下乡	xia xiang	1053
下书	xia shu	47
下人	xia ren	69
下令	xia ling	3974
下任	xia ren	298
下作	xia zuo	36
下决心	xia jue xin	423
下凡	xia fan	1258
下划线	xia hua xian	90
下列	xia lie	2718
下力	xia li	26
下劲	xia jin	5
下午	xia wu	65300
下半场	xia ban chang	749
下半夜	xia ban ye	129
下半天	xia ban tian	5
下半年	xia ban nian	2114
下半截	xia ban jie	36
下半旗	xia ban qi	65
下半时	xia ban shi	14
下半月	xia ban yue	45
下单	xia dan	86
下卷	xia juan	146
下厨	xia chu	935
下去	xia qu	35605
下发	xia fa	522
下台	xia tai	1053
下台阶	xia tai jie	26
下同	xia tong	63
下周	xia zhou	14540
下咽	xia yan	246
下咽	xia ye	30
下品	xia pin	63
下唇	xia chun	82
下回	xia hui	4087
下围	xia wei	63
下地	xia di	71
下场	xia chang	1501
下场门	xia chang men	7
下坠	xia zhui	134
下坡	xia po	324
下坡路	xia po lu	50
下垂	xia chui	601
下城	xia cheng	231
下堡	xia bao	176
下塌	xia ta	10
下士	xia shi	255
下处	xia chu	9
下大力气	xia da li qi	1
下头	xia tou	123
下奶	xia nai	68
下嫁	xia jia	268
下存	xia cun	3
下学	xia xue	39
下完	xia wan	536
下定	xia ding	962
下家	xia jia	29
下层	xia ceng	846
下属	xia shu	7192
下山	xia shan	1520
下岗	xia gang	404
下川	xia chuan	63
下工	xia gong	40
下工夫	xia gong fu	11
下巴	xia ba	7042
下巴颏儿	xia ba ke er	1
下市	xia shi	10
下床	xia chuang	735
下弦	xia xian	48
下忍	xia ren	50
下怀	xia huai	32
下情	xia qing	12
下意识	xia yi shi	48
下房	xia fang	8
下手	xia shou	2749
下拨	xia bo	32
下挫	xia cuo	28
下摆	xia bai	125
下操	xia cao	18
下放	xia fang	986
下文	xia wen	655
下方	xia fang	3156
下旬	xia xun	2175
下星期	xia xing qi	1916
下月	xia yue	698
下本儿	xia ben er	28
下村	xia cun	192
下来	xia lai	43529
下架	xia jia	2371
下桥	xia qiao	85
下棋	xia qi	268
下楼	xia lou	2096
下榻	xia ta	161
下欠	xia qian	2
下次	xia ci	79849
下款	xia kuan	24
下毒	xia du	156
下毒手	xia du shou	12
下毛毛雨	xia mao mao yu	42
下水	xia shui	2650
下水道	xia shui dao	771
下江	xia jiang	30
下沉	xia chen	455
下沙	xia sha	595
下河	xia he	128
下泄	xia xie	61
下注	xia zhu	64
下泻	xia xie	4
下流	xia liu	175
下浮	xia fu	7
下海	xia hai	832
下渗	xia shen	3
下游	xia you	1698
下滑	xia hua	631
下潜	xia qian	112
下狠心	xia hen xin	59
下狱	xia yu	348
下班	xia ban	18451
下生	xia sheng	38
下田	xia tian	118
下町	xia ding	238
下界	xia jie	111
下眼皮	xia yan pi	64
下礼拜	xia li bai	806
下种	xia zhong	44
下端	xia duan	126
下笔	xia bi	143
下等	xia deng	33
下策	xia ce	69
下箸	xia zhu	3
下级	xia ji	381
下级法院	xia ji fa yuan	56
下联	xia lian	171
下聘	xia pin	6
下肚	xia du	265
下肢	xia zhi	227
下脚	xia jiao	87
下脚料	xia jiao liao	12
下腰	xia yao	117
下船	xia chuan	325
下药	xia yao	285
下营	xia ying	127
下落	xia luo	527
下落不明	xia luo bu ming	432
下葬	xia zang	270
下蛋	xia dan	230
下行	xia xing	2573
下装	xia zhuang	66
下角	xia jiao	777
下议院	xia yi yuan	2121
下设	xia she	1293
下诏	xia zhao	839
下课	xia ke	3785
下调	xia tiao	186
下账	xia zhang	5
下贱	xia jian	4
下跌	xia die	700
下跪	xia gui	368
下身	xia shen	44
下车	xia che	6839
下车伊始	xia che yi shi	2
下载	xia zai	10441
下载地址	xia zai di zhi	64
下载安装	xia zai an zhuang	50
下辈	xia bei	36
下辈子	xia bei zi	2199
下辖	xia xia	8407
下边	xia bian	514
下达	xia da	938
下述	xia shu	232
下邳	xia pi	101
下部	xia bu	811
下酒	xia jiu	171
下酒菜	xia jiu cai	161
下里巴人	xia li ba ren	58
下野	xia ye	364
下铺	xia pu	551
下锅	xia guo	350
下问	xia wen	40
下降	xia jiang	5673
下限	xia xian	1000
下院	xia yuan	218
下陷	xia xian	71
下集	xia ji	520
下雨	xia yu	35398
下雪	xia xue	19443
下面	xia mian	11554
下颌	xia he	316
下颌骨	xia he gu	80
下颚	xia e	238
下风	xia feng	162
下饭	xia fan	1116
下馆子	xia guan zi	196
下首	xia shou	17
下马	xia ma	79
下马威	xia ma wei	32
不	bu	3368398
不一	bu yi	78
不一而足	bu yi er zu	26
不三不四	bu san bu si	46
不上不下	bu shang bu xia	67
不下	bu xia	12319
不下于	bu xia yu	45
不丹	bu dan	723
不为已甚	bu wei yi shen	12
不久	bu jiu	13829
不义之财	bu yi zhi cai	39
不乏	bu fa	377
不乏其人	bu fa qi ren	1
不乏其例	bu fa qi li	2
不了了之	bu liao liao zhi	396
不争	bu zheng	429
不二价	bu er jia	9
不二法门	bu er fa men	4
不亚于	bu ya yu	164
不亦乐乎	bu yi le hu	199
不仁	bu ren	69
不仅	bu jin	8523
不仅仅	bu jin jin	1412
不以为意	bu yi wei yi	56
不以为然	bu yi wei ran	200
不以为耻	bu yi wei chi	80
不休	bu xiu	558
不伦不类	bu lun bu lei	89
不但	bu dan	99
不作为	bu zuo wei	68
不作声	bu zuo sheng	15
不依	bu yi	68
不依不饶	bu yi bu rao	95
不便	bu bian	1757
不便宜	bu pian yi	1048
不俗	bu su	527
不信邪	bu xin xie	63
不修边幅	bu xiu bian fu	135
不倒翁	bu dao weng	113
不值一提	bu zhi yi ti	159
不假思索	bu jia si suo	48
不偏不倚	bu pian bu yi	65
不像话	bu xiang hua	688
不光	bu guang	1466
不免	bu mian	191
不公	bu gong	539
不共戴天	bu gong dai tian	185
不关	bu guan	1539
不兴	bu xing	66
不兼容	bu jian rong	193
不再	bu zai	14515
不冷不热	bu leng bu re	324
不冻港	bu dong gang	6
不凡	bu fan	261
不出所料	bu chu suo liao	46
不分青红皂白	bu fen qing hong zao bai	74
不切实际	bu qie shi ji	357
不利	bu li	95
不力	bu li	87
不务正业	bu wu zheng ye	357
不动产	bu dong chan	449
不动声色	bu dong sheng se	142
不劳而获	bu lao er huo	165
不卑不亢	bu bei bu kang	111
不单	bu dan	77
不即不离	bu ji bu li	6
不厌	bu yan	777
不厌其烦	bu yan qi fan	75
不及	bu ji	93
不只	bu zhi	68
不可	bu ke	12658
不可一世	bu ke yi shi	82
不可同日而语	bu ke tong ri er yu	10
不可名状	bu ke ming zhuang	34
不可告人	bu ke gao ren	210
不可多得	bu ke duo de	87
不可开交	bu ke kai jiao	112
不可思议	bu ke si yi	1464
不可或缺	bu ke huo que	384
不可抗力	bu ke kang li	56
不可抗拒	bu ke kang ju	69
不可收拾	bu ke shou shi	516
不可救药	bu ke jiu yao	32
不可理喻	bu ke li yu	230
不可知论	bu ke zhi lun	81
不可磨灭	bu ke mo mie	70
不可终日	bu ke zhong ri	1
不可胜数	bu ke sheng shu	12
不可言传	bu ke yan chuan	89
不可逾越	bu ke yu yue	29
不合	bu he	2941
不合时宜	bu he shi yi	160
不同	bu tong	53581
不同凡响	bu tong fan xiang	86
不同版本	bu tong ban ben	248
不名一文	bu ming yi wen	1
不吝	bu lin	43
不周	bu zhou	56
不和	bu he	44
不咎既往	bu jiu ji wang	1
不哼不哈	bu heng bu ha	4
不啻	bu chi	24
不善	bu shan	627
不在话下	bu zai hua xia	150
不堪	bu kan	1203
不堪一击	bu kan yi ji	143
不堪入目	bu kan ru mu	194
不堪回首	bu kan hui shou	573
不堪设想	bu kan she xiang	70
不声不响	bu sheng bu xiang	100
不备	bu bei	62
不复	bu fu	731
不外	bu wai	69
不外乎	bu wai hu	35
不够	bu gou	30991
不够用	bu gou yong	1795
不大离	bu da li	5
不失为	bu shi wei	108
不好惹	bu hao re	99
不好意思	bu hao yi si	24750
不如	bu ru	24156
不如相忘于江湖	bu ru xiang wang yu jiang hu	65
不妙	bu miao	159
不妥	bu tuo	680
不妨	bu fang	401
不孕症	bu yun zheng	58
不孚众望	bu fu zhong wang	2
不孝	bu xiao	334
不学无术	bu xue wu shu	93
不安	bu an	2176
不定	bu ding	1635
不定期	bu ding qi	648
不宜	bu yi	1058
不实	bu shi	668
不宣而战	bu xuan er zhan	19
不容	bu rong	681
不容分说	bu rong fen shuo	1
不容置喙	bu rong zhi hui	3
不容置疑	bu rong zhi yi	66
不寒而栗	bu han er li	132
不对劲儿	bu dui jin er	26
不对味儿	bu dui wei er	5
不对头	bu dui tou	71
不尴不尬	bu gan bu ga	8
不尽然	bu jin ran	51
不屈	bu qu	294
不屈不挠	bu qu bu nao	58
不屑	bu xie	844
不屑一顾	bu xie yi gu	166
不屑于	bu xie yu	196
不巧	bu qiao	772
不已	bu yi	91
不带走一片云彩	bu dai zou yi pian yun cai	112
不干胶	bu gan jiao	1
不平	bu ping	88
不平则鸣	bu ping ze ming	4
不幸	bu xing	3200
不开眼	bu kai yan	373
不归路	bu gui lu	766
不当	bu dang	2880
不待	bu dai	456
不得	bu de	16393
不得不	bu de bu	6946
不得了	bu de liao	5033
不得已	bu de yi	592
不得而知	bu de er zhi	229
不得要领	bu de yao ling	41
不必	bu bi	3586
不忍	bu ren	2096
不忍卒读	bu ren zu du	6
不快	bu kuai	86
不忿	bu fen	39
不怀好意	bu huai hao yi	140
不惑	bu huo	93
不惑之年	bu huo zhi nian	35
不惜	bu xi	839
不意	bu yi	81
不愧	bu kui	1996
不慌不忙	bu huang bu mang	57
不慎	bu shen	942
不懂	bu dong	53418
不懂装懂	bu dong zhuang dong	180
不懈	bu xie	256
不成	bu cheng	6824
不成体统	bu cheng ti tong	10
不成器	bu cheng qi	45
不成才	bu cheng cai	11
不成文	bu cheng wen	78
不成文法	bu cheng wen fa	2
不成方圆	bu cheng fang yuan	31
不成话	bu cheng hua	7
不才	bu cai	6
不打不相识	bu da bu xiang shi	61
不打自招	bu da zi zhao	93
不折不扣	bu zhe bu kou	112
不拘	bu ju	90
不拘一格	bu ju yi ge	41
不拘小节	bu ju xiao jie	146
不拢	bu long	275
不择手段	bu ze shou duan	478
不振	bu zhen	75
不揣冒昧	bu chuai mao mei	1
不摸头	bu mo tou	2
不支	bu zhi	58
不攻自破	bu gong zi po	36
不敌	bu di	3259
不敢	bu gan	54693
不敢乱	bu gan luan	367
不敢动	bu gan dong	448
不敢坐	bu gan zuo	266
不敢当	bu gan dang	2358
不敢碰	bu gan peng	235
不敢苟同	bu gan gou tong	202
不敢露	bu gan lu	156
不敬	bu jing	212
不料	bu liao	478
不断	bu duan	11393
不无	bu wu	75
不无小补	bu wu xiao bu	3
不日	bu ri	58
不时	bu shi	95
不时之需	bu shi zhi xu	109
不明	bu ming	9043
不明不白	bu ming bu bai	117
不明原因肺炎	bu ming yuan yin fei yan	52
不易	bu yi	9099
不是	bu shi	454376
不是味儿	bu shi wei er	3
不景气	bu jing qi	205
不更事	bu geng shi	22
不曾	bu ceng	94
不服	bu fu	6019
不期而遇	bu qi er yu	230
不朽	bu xiu	598
不枉	bu wang	331
不果	bu guo	25
不检	bu jian	103
不欢而散	bu huan er san	87
不止	bu zhi	8070
不正之风	bu zheng zhi feng	22
不比	bu bi	87
不毛	bu mao	43
不毛之地	bu mao zhi di	15
不求上进	bu qiu shang jin	62
不求甚解	bu qiu shen jie	23
不治	bu zhi	802
不治之症	bu zhi zhi zheng	112
不法	bu fa	86
不法之徒	bu fa zhi tu	42
不测	bu ce	138
不济	bu ji	231
不济事	bu ji shi	30
不消	bu xiao	200
不消说	bu xiao shuo	7
不清白	bu qing bai	94
不满	bu man	7119
不点儿	bu dian er	14
不然	bu ran	32775
不爽	bu shuang	46
不独	bu du	59
不甘	bu gan	482
不甘寂寞	bu gan ji mo	46
不甘示弱	bu gan shi ruo	22
不甚了了	bu shen le le	1
不甚了了	bu shen liao liao	1
不用	bu yong	72019
不用说	bu yong shuo	1323
不由	bu you	94
不由分说	bu you fen shuo	18
不由得	bu you de	133
不由自主	bu you zi zhu	494
不畅	bu chang	127
不痛不痒	bu tong bu yang	172
不白之冤	bu bai zhi yuan	12
不相上下	bu xiang shang xia	191
不省人事	bu xing ren shi	143
不着边际	bu zhuo bian ji	35
不睦	bu mu	63
不瞒	bu man	537
不知	bu zhi	12530
不知不觉	bu zhi bu jue	1956
不知去向	bu zhi qu xiang	108
不知天高地厚	bu zhi tian gao di hou	52
不知好歹	bu zhi hao dai	84
不知就里	bu zhi jiu li	5
不知所云	bu zhi suo yun	130
不知所措	bu zhi suo cuo	619
不知所终	bu zhi suo zhong	129
不知死活	bu zhi si huo	4
不确	bu que	44
不祥	bu xiang	207
不禁	bu jin	883
不称职	bu chen zhi	66
不端	bu duan	26
不符	bu fu	1131
不等	bu deng	82
不等式	bu deng shi	231
不管	bu guan	27187
不管三七二十一	bu guan san qi er shi yi	5
不管不顾	bu guan bu gu	108
不粘锅	bu zhan guo	171
不紧不慢	bu jin bu man	62
不约而同	bu yue er tong	210
不经意	bu jing yi	963
不绝	bu jue	91
不绝于耳	bu jue yu er	28
不绝如缕	bu jue ru lv	3
不置可否	bu zhi ke fou	29
不羁	bu ji	629
不翼而飞	bu yi er fei	73
不老少	bu lao shao	29
不耻下问	bu chi xia wen	46
不肖	bu xiao	52
不肖子	bu xiao zi	6
不育	bu yu	107
不胜	bu sheng	428
不胜其烦	bu sheng qi fan	14
不胜枚举	bu sheng mei ju	36
不胫而走	bu jing er zou	31
不能自已	bu neng zi yi	204
不能自拔	bu neng zi ba	469
不自量	bu zi liang	1
不自量力	bu zi liang li	85
不至于	bu zhi yu	3970
不致	bu zhi	136
不良	bu liang	2391
不良反应	bu liang fan ying	190
不苟言笑	bu gou yan xiao	62
不菲	bu fei	70
不落窠臼	bu luo ke jiu	3
不蔓不枝	bu man bu zhi	8
不虚此行	bu xu ci xing	111
不虞	bu yu	19
不行	bu xing	59352
不要紧	bu yao jin	1906
不要脸	bu yao lian	8728
不见得	bu jian de	1133
不见经传	bu jian jing zhuan	2
不规则	bu gui ze	585
不觉	bu jiao	42
不觉	bu jue	343
不解	bu jie	734
不解之缘	bu jie zhi yuan	68
不言而喻	bu yan er yu	97
不计	bu ji	764
不计其数	bu ji qi shu	107
不讳	bu hui	12
不论	bu lun	2999
不识抬举	bu shi tai ju	16
不识时务	bu shi shi wu	8
不详	bu xiang	2795
不谋而合	bu mou er he	106
不负众望	bu fu zhong wang	169
不负重望	bu fu zhong wang	6
不败之地	bu bai zhi di	7
不费吹灰之力	bu fei chui hui zhi li	20
不赖	bu lai	1661
不起眼	bu qi yan	322
不足	bu zu	8087
不足为凭	bu zu wei ping	2
不足为奇	bu zu wei qi	64
不足为怪	bu zu wei guai	10
不足为训	bu zu wei xun	19
不足取	bu zu qu	2
不足挂齿	bu zu gua chi	2
不足道	bu zu dao	9
不轨	bu gui	112
不辞	bu ci	77
不辞而别	bu ci er bie	58
不辱使命	bu ru shi ming	48
不过	bu guo	144157
不过尔尔	bu guo er er	10
不过意	bu guo yi	38
不近人情	bu jin ren qing	36
不远千里	bu yuan qian li	35
不迭	bu die	7
不适	bu shi	1908
不逊	bu xun	72
不逞	bu cheng	22
不速之客	bu su zhi ke	30
不遂	bu sui	35
不遑	bu huang	19
不遗余力	bu yi yu li	115
不配	bu pei	2686
不锈钢	bu xiu gang	1038
不错	bu cuo	110390
不闻不问	bu wen bu wen	121
不顾	bu gu	1326
不顾一切	bu gu yi qie	445
不食人间烟火	bu shi ren jian yan huo	211
不骄不躁	bu jiao bu zao	55
不齿	bu chi	54
与	yu	441771
与世无争	yu shi wu zheng	124
与世长辞	yu shi chang ci	76
与世隔绝	yu shi ge jue	412
与人为善	yu ren wei shan	62
与众不同	yu zhong bu tong	1215
与会	yu hui	95
与其	yu qi	5841
与否	yu fou	849
与日俱增	yu ri ju zeng	109
与时俱进	yu shi ju jin	318
与此同时	yu ci tong shi	2586
与此相反	yu ci xiang fan	48
与民同乐	yu min tong le	28
与滨	yu bin	23
与滨海	yu bin hai	47
与滨海塞	yu bin hai sai	640
与生俱来	yu sheng ju lai	345
与芒	yu mang	25
与芒什	yu mang shi	931
与芒什省	yu mang shi sheng	931
与虎谋皮	yu hu mou pi	5
与闻	yu wen	4
丏	mian	2
丐	gai	269
丐帮	gai bang	234
丑	chou	42936
丑事	chou shi	62
丑八怪	chou ba guai	660
丑剧	chou ju	12
丑化	chou hua	148
丑小鸭	chou xiao ya	144
丑态	chou tai	50
丑态百出	chou tai bai chu	10
丑恶	chou e	274
丑拒	chou ju	538
丑时	chou shi	3
丑星	chou xing	9
丑死	chou si	796
丑照	chou zhao	730
丑爆	chou bao	330
丑相	chou xiang	5
丑科	chou ke	1
丑类	chou lei	4
丑萌	chou meng	438
丑行	chou xing	24
丑角	chou jue	65
丑话	chou hua	42
丑闻	chou wen	1242
丑陋	chou lou	1629
专	zhuan	6195
专一	zhuan yi	1554
专业	zhuan ye	37460
专业化	zhuan ye hua	184
专业户	zhuan ye hu	394
专业版	zhuan ye ban	65
专业知识	zhuan ye zhi shi	337
专业课	zhuan ye ke	1159
专人	zhuan ren	234
专任	zhuan ren	497
专使	zhuan shi	62
专供	zhuan gong	163
专修	zhuan xiu	293
专修科	zhuan xiu ke	122
专八	zhuan ba	414
专刊	zhuan kan	108
专列	zhuan lie	155
专利	zhuan li	1591
专利权	zhuan li quan	89
专制	zhuan zhi	538
专制主义	zhuan zhi zhu yi	35
专区	zhuan qu	2325
